VendorNumber,Brand,ActualPrice,PurchasePrice,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,TotalPurchaseQuantity,TotalPurchaseDollars,TotalFreightCost
516,22903,8.99,5.4,159830,1426586.7,613453.5,17826.600000000002,280566690,2003506016.4,10467804.3
516,23079,14.99,10.06,5940,112800.59999999999,12533.4,668.8,2737236,19546400.16,102124.92
516,23172,32.99,20.4,15895,485766.05,240326.35,910.8,32618729,232927935.24,1216988.6300000001
516,23200,11.99,8.05,2200,24233.0,3626.7000000000003,246.95000000000002,1368618,9773200.08,51062.46
516,23518,8.79,5.71,495,4351.049999999999,3867.5999999999995,29.15,1824824,13030933.44,68083.28
516,23712,9.99,6.8,362670,3765523.3,2075147.8,40302.35,822083212,5870435514.72,30671517.64
516,23870,10.99,6.16,122265,1136012.35,571549.55,13605.9,255247257,1822701814.92,9523148.790000001
516,24672,12.99,8.49,17380,241111.2,143997.7,3874.2000000000003,42427158,302969202.48,1582936.26
516,24673,12.99,8.96,94600,1315974.0,918888.3,21062.8,272354982,1944866815.92,10161429.540000001
516,24715,63.99,39.47,2640,159638.6,86775.7,293.7,5930678,42350533.68,221270.66
516,24873,9.99,5.99,770,6922.3,1428.3500000000001,86.9,684309,4886600.04,25531.23
516,25268,12.99,8.44,3080,40009.200000000004,19290.15,343.2,6158781,43979400.36,229781.07
516,25270,3.79,2.46,8250,31267.5,7295.75,233.20000000000002,7983605,57010333.8,297864.35
516,25751,9.99,6.8,330,3296.7,549.45,74.25,228103,1628866.68,8510.41
516,25984,8.99,5.88,126005,1181459.95,626113.9500000001,14020.050000000001,276232733,1972557549.48,10306106.51
516,25985,9.99,6.66,65505,654119.95,353516.35000000003,7280.35,146670229,1047361275.24,5472193.63
516,26066,12.99,8.66,68860,647596.4,220710.6,7702.75,93066024,664577605.44,3472247.28
516,26069,15.99,10.59,3960,63320.4,3517.8,444.4,912412,6515466.72,34041.64
516,26351,11.99,7.74,330,3956.7,659.45,74.25,228103,1628866.68,8510.41
516,28238,10.99,5.95,45210,411717.9,236515.95,5024.25,107436513,767196206.28,4008403.11
516,29650,8.99,6.12,37785,358772.15,244575.65,8409.5,106524101,760680739.56,3974361.47
516,31200,18.99,11.99,134090,2600764.0999999996,1527720.7,14893.45,325274878,2322763885.68,12135844.66
516,31346,10.99,7.48,43340,476306.60000000003,391079.15,4781.15,147582641,1053876741.96,5506235.2700000005
516,31347,10.99,7.09,63855,701766.45,461799.8,7071.900000000001,174270692,1244454143.52,6501953.24
516,34635,8.99,5.29,64680,560463.2,304295.2,14444.1,145073508,1035959208.48,5412620.76
516,34893,8.99,5.8,990,10330.1,9780.65,58.85,3877751,27690733.56,144676.97
516,37433,9.99,4.32,508310,4615350.3,2030913.5,56708.3,898725820,6417734719.2,33531015.4
516,37735,10.99,7.58,93060,1067169.4,623706.6,20784.5,225365764,1609320279.84,8408285.08
516,37921,31.99,14.47,440,9675.6,7256.7,48.95,1368618,9773200.08,51062.46
516,37923,13.99,7.43,39710,471447.9,344779.60000000003,4393.4,120438384,860041607.04,4493496.48
516,37924,12.99,8.6,110,1428.9,1428.9,12.1,456206,3257733.36,17020.82
516,37926,13.99,8.05,168520,2013569.8,722976.65,18849.600000000002,250228991,1786866747.96,9335919.77
516,40666,9.99,6.89,660,6593.4,549.45,74.25,228103,1628866.68,8510.41
516,40667,12.99,8.6,88880,1111981.2,675047.45,19830.8,214644923,1532763545.88,8008295.8100000005
516,41827,12.99,8.16,135575,1799949.25,985848.05,15066.15,307710947,2197341151.32,11480543.09
516,43798,11.99,6.45,185185,1955295.65,1040606.6,20605.75,407848164,2912413623.84,15216613.08
516,43799,7.79,5.09,660,5141.400000000001,856.9,74.80000000000001,456206,3257733.36,17020.82
516,43801,8.99,5.84,76120,727246.3,409322.65,17006.0,177236031,1265629410.36,6612588.57
516,43803,4.49,3.1,18150,81493.5,35066.9,524.7,32390626,231299068.56,1208478.22
516,43819,8.99,5.8,825,7526.75,3571.15,91.85000000000001,1596721,11402066.76,59572.87
516,43820,8.99,5.88,79915,738785.85,447986.0,8864.35,200730640,1433402678.4,7489160.8
516,43821,7.99,5.36,880,9011.2,7197.85,97.35000000000001,2965339,21175266.84,110635.33
516,45524,9.99,5.8,45265,453737.35,227915.05000000002,5033.6,93294127,666206472.12,3480757.69
516,45525,9.99,5.91,73755,736647.45,334617.8,8220.300000000001,137774212,983835474.72,5140287.64
516,45526,9.99,5.95,58630,570643.7,211206.6,6549.400000000001,88503964,632000271.84,3302039.08
653,313,21.99,17.45,7425,163275.75,120944.99999999999,5850.900000000001,15409200,152968204.0,801498.0
653,324,21.99,16.29,165,3628.35,2418.8999999999996,129.8,308184,3059364.08,16029.960000000001
653,463,33.99,24.63,113850,3821251.5,3173874.5500000003,89799.05,264884148,2629523426.76,13777750.62
653,689,10.99,7.33,80355,953996.45,436223.15,8947.4,102779364,1020297920.68,5345991.66
653,892,33.99,24.99,151415,5166395.850000001,4249816.45,119416.0,348402012,3458611092.44,18121869.78
653,950,79.99,58.82,1155,92388.45,79190.09999999999,910.8000000000001,2773656,27534276.72,144269.64
653,1120,15.99,12.49,1320,21106.8,1758.9,1039.5,308184,3059364.08,16029.960000000001
653,2000,15.99,11.67,550,8794.5,7035.6,433.40000000000003,1232736,12237456.32,64119.840000000004
653,2002,29.99,21.73,330,9896.699999999999,6597.799999999999,260.15,616368,6118728.16,32059.920000000002
653,2004,29.99,22.05,330,9896.699999999999,9896.699999999999,260.7,924552,9178092.24,48089.88
653,2048,34.99,22.21,40700,1220593.0,1014411.75,32100.2,94766580,940754454.6,4929212.7
653,2059,37.99,24.08,37565,1149289.35,900172.9,29629.600000000002,80436024,798494024.88,4183819.56
653,2085,13.99,10.6,186670,2626363.3,2012780.0,147181.65,400639200,3977173304.0,20838948.0
653,2087,36.99,25.18,19525,539684.75,363035.2,15392.85,36365712,361004961.44,1891535.28
653,2446,39.99,25.17,10120,377198.80000000005,279599.65,7980.5,21110604,209566439.48,1098052.26
653,2581,51.99,39.09,55,2749.4500000000003,2749.4500000000003,43.45,154092,1529682.04,8014.9800000000005
653,2616,21.99,14.95,1320,29136.8,23089.55,1041.15,2927748,29063958.76,152284.62
653,2703,22.99,18.25,3245,74602.54999999999,68280.29999999999,2560.8,8320968,82602830.16,432808.92
653,2719,19.99,15.5,3960,79160.4,54972.49999999999,3124.0,7704600,76484102.0,400749.0
653,2809,19.99,14.7,5005,100049.95,40679.649999999994,3944.05,5701404,56598235.48,296554.26
653,2810,59.99,43.74,55275,3094847.25,2318825.85,43572.65,116031276,1151850576.12,6035279.94
653,2813,19.99,14.49,8085,161619.15,87956.0,6372.3,12327360,122374563.2,641198.4
653,2910,19.99,14.7,8360,167116.4,98950.49999999999,6591.75,13868280,137671383.6,721348.2
653,2921,19.99,14.92,4895,97851.04999999999,71464.25,3859.35,10015980,99429332.6,520973.7
653,2931,26.99,19.28,110,2968.8999999999996,2968.8999999999996,86.9,308184,3059364.08,16029.960000000001
653,3153,17.99,13.23,79035,1421839.65,1197234.5,62343.05,186451320,1850915268.4,9698125.8
653,4147,44.99,28.77,37235,1493867.6500000001,1063654.9000000001,29354.600000000002,74272344,737306743.28,3863220.36
653,4206,49.99,39.05,12430,560325.7000000001,424230.95,9800.45,26349732,261575628.84,1370561.58
653,4272,27.99,20.43,41855,1217501.45,989879.5499999999,33013.200000000004,95382948,946873182.76,4961272.62
653,5431,19.99,15.99,13310,270466.89999999997,197352.65,5217.3,27274284,270753721.08,1418651.46
653,6090,29.99,22.72,660,19518.399999999998,17868.95,520.85,1695012,16826502.44,88164.78
653,6094,29.99,23.43,330,9896.699999999999,4948.349999999999,260.15,462276,4589046.12,24044.94
653,6260,29.99,21.58,2475,81375.25,79725.8,1954.7,6780048,67306009.76,352659.12
653,6616,21.99,17.31,110,2418.8999999999996,1209.4499999999998,86.35000000000001,154092,1529682.04,8014.9800000000005
653,8058,31.99,23.01,55,1759.4499999999998,1759.4499999999998,43.45,154092,1529682.04,8014.9800000000005
653,8060,21.99,14.28,55,1209.4499999999998,1209.4499999999998,6.05,154092,1529682.04,8014.9800000000005
653,9115,16.99,10.35,42130,615276.2,360499.15,33199.65,68879124,683767871.88,3582696.06
653,9118,16.99,10.35,42570,627701.8,374600.05,33545.6,70728228,702124056.36,3678875.82
653,9126,23.99,14.37,935,20560.649999999998,13303.949999999999,103.95,1695012,16826502.44,88164.78
653,9131,24.99,17.68,825,18966.75,17702.3,651.2,2157288,21415548.56,112209.72
653,9136,16.99,10.81,35310,523329.4,331730.3,27828.350000000002,62253168,617991544.16,3238051.92
653,9140,21.99,16.29,12045,264869.55,195930.9,9496.85,24962904,247808490.48,1298426.76
653,9144,19.99,13.33,440,7915.599999999999,7915.599999999999,347.6,1232736,12237456.32,64119.840000000004
653,9373,21.99,17.31,55,1209.4499999999998,1209.4499999999998,43.45,154092,1529682.04,8014.9800000000005
653,9376,29.99,22.21,330,9896.699999999999,6597.799999999999,259.6,616368,6118728.16,32059.920000000002
653,11306,15.99,10.52,4620,72443.8,20281.8,517.5500000000001,3698208,36712368.96,192359.52
653,11709,59.99,39.21,660,39593.4,3299.4500000000003,74.25,154092,1529682.04,8014.9800000000005
653,12697,11.99,7.79,291665,3497063.35,1160632.0,32664.5,271201920,2692240390.4,14106364.8
653,13301,14.99,10.27,385,6321.15,6321.15,42.35,1078644,10707774.28,56104.86
653,13303,12.99,8.96,273735,3855512.65,2220314.8,30398.5,441319488,4381009362.56,22954902.72
653,13494,29.99,20.68,440,13195.599999999999,1649.4499999999998,49.5,154092,1529682.04,8014.9800000000005
653,14013,24.99,16.77,3740,93462.59999999999,38484.6,416.90000000000003,4314576,42831097.12,224419.44
653,14212,13.99,9.58,1980,25060.2,8023.400000000001,221.10000000000002,1849104,18356184.48,96179.76
653,14316,18.99,12.49,660,12533.4,1044.4499999999998,74.25,154092,1529682.04,8014.9800000000005
653,14724,18.99,11.48,23540,403354.6,267529.35,2571.8,43608036,432900017.32,2268239.34
653,15021,10.49,6.81,330,3461.7,576.95,37.400000000000006,154092,1529682.04,8014.9800000000005
653,15386,10.99,7.38,660,7253.4,1208.9,74.25,308184,3059364.08,16029.960000000001
653,15675,10.99,7.28,21725,260812.75,185579.35,2402.4,43608036,432900017.32,2268239.34
653,15677,11.99,7.94,660,7913.4,659.45,74.25,154092,1529682.04,8014.9800000000005
653,15908,8.99,6.03,1980,17800.2,11866.800000000001,219.45000000000002,3698208,36712368.96,192359.52
653,16520,4.49,2.97,220,987.8000000000001,740.85,6.6,462276,4589046.12,24044.94
653,16583,22.99,13.51,4895,97851.04999999999,65967.0,542.3,9245520,91780922.4,480898.8
653,16584,37.99,26.02,550,21444.5,15176.150000000001,61.050000000000004,1078644,10707774.28,56104.86
653,16585,29.99,18.11,1045,31339.55,28040.649999999998,114.95,2619564,26004594.68,136254.66
653,16586,15.99,10.38,770,12312.3,8794.5,85.25,1540920,15296820.4,80149.8
653,16587,19.99,11.4,2805,47656.95,11213.4,314.6,1849104,18356184.48,96179.76
653,16609,12.99,8.9,3960,46380.4,3242.25,444.95000000000005,770460,7648410.2,40074.9
653,16610,9.99,6.8,796840,8431781.6,3336210.35,88997.15000000001,872622996,8662589392.52,45388831.74
653,16611,10.99,7.14,880,9891.2,9891.2,96.8,2465472,24474912.64,128239.68000000001
653,16612,12.99,7.33,495,6265.05,5605.6,54.45,1232736,12237456.32,64119.840000000004
653,16679,10.99,7.18,1540,17034.6,3132.25,172.70000000000002,770460,7648410.2,40074.9
653,16752,11.99,7.99,2585,29729.15,15331.800000000001,287.1,3698208,36712368.96,192359.52
653,16753,9.99,6.7,25410,296360.9,171837.05000000002,2821.5,41450748,411484468.76,2156029.62
653,16756,19.99,13.33,2090,41779.1,31884.05,230.45,4468668,44360779.160000004,232434.42
653,16757,17.99,11.76,16005,320984.94999999995,249245.15,1768.25,34978884,347237823.08,1819400.46
653,16758,12.99,8.55,216920,3034710.8,2092134.55,24027.850000000002,418976148,4159205466.76,21792730.62
653,16760,16.99,11.33,55,934.4499999999999,934.4499999999999,6.05,154092,1529682.04,8014.9800000000005
653,16761,12.99,8.84,212300,2970077.0,1952094.6500000001,23525.7,390931404,3880803335.48,20334004.26
653,16762,10.99,7.53,2530,29344.7,11924.550000000001,283.25,2927748,29063958.76,152284.62
653,16860,19.99,13.51,26345,526636.5499999999,348525.64999999997,2915.55,48847164,484909206.68,2540748.66
653,17093,13.99,9.2,1980,27700.2,4616.7,222.75,924552,9178092.24,48089.88
653,17196,18.99,12.33,110,2088.8999999999996,2088.8999999999996,12.1,308184,3059364.08,16029.960000000001
653,17200,12.99,8.78,68475,728395.25,324468.65,7636.2,85829244,852032896.28,4464343.86
653,17697,33.99,22.81,220,7477.8,5608.35,24.2,462276,4589046.12,24044.94
653,17702,10.99,7.14,165,1813.35,604.45,18.700000000000003,154092,1529682.04,8014.9800000000005
653,17759,15.99,11.03,55,879.45,879.45,6.05,154092,1529682.04,8014.9800000000005
653,18150,24.99,16.44,385,9621.15,5497.799999999999,42.9,616368,6118728.16,32059.920000000002
653,18157,8.99,6.03,1870,18351.3,5658.95,209.55,1695012,16826502.44,88164.78
653,18158,10.99,7.28,660,7253.4,604.45,74.25,154092,1529682.04,8014.9800000000005
653,18159,10.99,7.18,165,1483.35,494.45,18.700000000000003,154092,1529682.04,8014.9800000000005
653,18515,11.99,8.1,385,4616.15,2637.8,42.9,616368,6118728.16,32059.920000000002
653,18721,13.99,9.39,660,9233.4,7694.5,73.15,1540920,15296820.4,80149.8
653,18732,12.99,8.44,1320,16486.8,1373.9,148.5,308184,3059364.08,16029.960000000001
653,18774,26.99,17.23,7810,200011.9,98961.5,868.45,10786440,107077742.8,561048.6
653,18976,11.99,8.05,5775,62257.25,22474.100000000002,645.7,5855496,58127917.52,304569.24
653,19084,13.99,9.26,220,3077.8,2308.35,24.2,462276,4589046.12,24044.94
653,19087,15.99,9.2,55,769.45,769.45,6.05,154092,1529682.04,8014.9800000000005
653,19088,28.99,17.53,660,18913.399999999998,6157.799999999999,74.25,616368,6118728.16,32059.920000000002
653,19091,11.99,7.79,5280,61987.2,4506.15,594.0,1078644,10707774.28,56104.86
653,19092,11.99,7.23,275,3022.25,2417.8,30.25,616368,6118728.16,32059.920000000002
653,19240,10.99,6.45,55,549.45,549.45,6.05,154092,1529682.04,8014.9800000000005
653,19258,9.99,6.45,158125,1594298.75,989241.0,17539.5,274283760,2722834031.2,14266664.4
653,19259,10.99,7.48,2640,27693.6,4505.6,296.45,1232736,12237456.32,64119.840000000004
653,19260,10.99,6.45,289190,2859033.1,1681412.7,32108.45,475527912,4720598775.44,24734228.28
653,19276,13.99,9.08,149875,2096751.25,1066457.7,16684.25,213571512,2120139307.44,11108762.28
653,19652,8.99,6.07,2915,32035.85,5440.05,327.25,1386828,13767138.36,72134.82
653,19653,8.99,5.88,4565,50169.35,13902.35,510.95000000000005,3544116,35182686.92,184344.54
653,19654,10.99,7.38,275,3572.25,2857.8,30.25,616368,6118728.16,32059.920000000002
653,19655,10.99,7.38,660,7253.4,604.45,74.25,154092,1529682.04,8014.9800000000005
653,19656,8.99,5.91,27830,250191.7,97901.1,3104.2000000000003,30510216,302877043.92,1586966.04
653,19657,10.99,7.23,2860,37151.4,12145.65,320.1,2619564,26004594.68,136254.66
653,19732,10.99,7.38,1980,21760.2,1813.3500000000001,222.75000000000003,462276,4589046.12,24044.94
653,19925,11.99,8.21,660,7913.4,659.45,74.25,154092,1529682.04,8014.9800000000005
653,19935,7.99,5.26,39875,318601.25,39989.950000000004,4481.4,14022372,139201065.64,729363.18
653,19936,10.99,7.53,5390,61216.1,9231.75,605.0,2311380,22945230.6,120224.7
653,19938,11.99,7.33,330,3626.7000000000003,2417.8,36.3,616368,6118728.16,32059.920000000002
653,19942,7.99,5.47,4290,33864.6,7800.1,480.70000000000005,2773656,27534276.72,144269.64
653,19943,7.49,4.83,660,5273.4,439.45,74.25,154092,1529682.04,8014.9800000000005
653,19944,9.99,6.8,8470,84615.3,21978.0,1906.3000000000002,6163680,61187281.6,320599.2
653,19945,18.99,12.74,55,1044.4499999999998,1044.4499999999998,6.05,154092,1529682.04,8014.9800000000005
653,19946,14.99,9.73,4840,71946.6,44849.75,537.35,8475060,84132512.2,440823.9
653,20118,14.99,10.2,3630,53808.7,31548.55,403.15000000000003,6009588,59657599.56,312584.22
653,20119,16.99,11.18,2145,36278.549999999996,15720.65,238.70000000000002,2619564,26004594.68,136254.66
653,20165,18.99,12.25,165,3133.35,2088.8999999999996,18.15,308184,3059364.08,16029.960000000001
653,20167,12.99,8.78,97020,1312539.8,831537.3,10760.2,171658488,1704065792.56,8928687.72
653,20192,16.99,11.03,2420,37925.799999999996,7860.049999999999,271.7,1386828,13767138.36,72134.82
653,20218,12.99,7.84,5775,72597.25,29126.9,645.15,6471864,64246645.68,336629.16
653,20333,10.99,7.18,330,3626.7,2417.8,36.85,616368,6118728.16,32059.920000000002
653,20343,14.99,9.58,20405,296025.95,199842.5,2261.05,38523000,382420510.0,2003745.0
653,20344,15.99,9.2,110,1538.9,1538.9,12.1,308184,3059364.08,16029.960000000001
653,20345,11.99,8.21,1870,23411.3,8133.95,209.0,1695012,16826502.44,88164.78
653,20465,54.99,36.18,1870,102831.3,63513.450000000004,207.35,3235932,32123322.84,168314.58
653,20466,59.99,40.81,385,23096.15,13197.800000000001,42.9,616368,6118728.16,32059.920000000002
653,20467,49.99,33.55,880,43991.2,19246.15,97.9,1078644,10707774.28,56104.86
653,20471,7.49,5.1,1485,11837.65,2169.75,166.65,770460,7648410.2,40074.9
653,20472,7.49,4.83,3960,31640.399999999998,2197.25,445.50000000000006,770460,7648410.2,40074.9
653,20473,7.99,5.47,1980,15820.199999999999,1318.3500000000001,222.75000000000003,462276,4589046.12,24044.94
653,20475,9.99,6.75,73535,734614.65,493406.10000000003,8138.900000000001,138374616,1373654471.92,7197452.04
653,20477,11.99,6.53,5390,53846.1,7142.85,606.65,2003196,19885866.52,104194.74
653,20491,10.99,7.28,2420,29015.8,8572.85,270.6,2003196,19885866.52,104194.74
653,20492,11.99,7.38,6545,78474.55,37588.65,728.75,8783244,87191876.28,456853.86
653,20532,12.99,8.72,267685,3440818.15,1454339.1500000001,29879.3,315426324,3131259135.88,16406664.06
653,20533,12.99,8.55,936375,12164171.25,4564456.6,104632.55,984339696,9771608871.52,51199692.24
653,20534,7.99,5.51,11880,94921.2,7910.1,1335.95,2773656,27534276.72,144269.64
653,20555,12.99,8.21,5060,67764.4,28084.65,565.4,5701404,56598235.48,296554.26
653,20557,11.99,7.84,140030,1663999.7,966966.0,15552.35,228056160,2263929419.2,11862170.4
653,20567,11.99,7.79,2310,27696.899999999998,3956.7000000000003,260.70000000000005,924552,9178092.24,48089.88
653,20592,15.99,9.93,990,15830.1,1758.9,111.10000000000001,308184,3059364.08,16029.960000000001
653,20594,27.99,17.87,1320,35626.8,2968.8999999999996,148.5,308184,3059364.08,16029.960000000001
653,20595,17.99,11.76,660,11873.4,989.4499999999999,74.25,154092,1529682.04,8014.9800000000005
653,20596,18.99,12.41,330,6596.7,4397.799999999999,36.85,616368,6118728.16,32059.920000000002
653,20602,54.99,37.41,1760,105582.40000000001,52791.200000000004,195.8,2465472,24474912.64,128239.68000000001
653,20605,13.99,9.65,660,9233.4,8463.95,72.6,1695012,16826502.44,88164.78
653,20607,18.99,12.74,495,9400.05,7311.15,54.45,1078644,10707774.28,56104.86
653,20661,59.99,35.94,1155,69288.45,39593.4,128.70000000000002,1849104,18356184.48,96179.76
653,20715,45.99,30.26,1540,70824.6,22765.05,88.0,1386828,13767138.36,72134.82
653,21057,8.49,5.86,1980,16810.2,6537.3,221.10000000000002,2157288,21415548.56,112209.72
653,21099,7.99,5.4,1760,14062.4,7031.2,196.35,2465472,24474912.64,128239.68000000001
653,21100,13.99,9.39,293755,4109632.45,1757423.8,32776.700000000004,351946128,3493793779.36,18306214.32
653,21101,17.99,12.24,295515,5316314.85,1759242.0999999999,33056.1,273975576,2719774667.12,14250634.44
653,21300,15.99,6.8,2200,21978.0,15384.6,243.65,4314576,42831097.12,224419.44
653,21301,13.99,9.52,110,1428.9,1428.9,12.1,308184,3059364.08,16029.960000000001
653,21528,16.99,11.48,18040,324209.6,131706.84999999998,2010.25,20494236,203447711.32,1065992.34
653,21684,12.99,8.78,36410,444530.9,198553.30000000002,4066.15,45303048,449726519.76,2356404.12
653,21685,13.99,9.39,37180,528178.2,308112.2,4129.400000000001,61020432,605754087.84,3173932.08
